csr_id,target,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F206,F207,F208,F209,F210,F211,F212,F213,F214,F215,F216,F217,F218,F219,F220,F221,F222,F223,F224,F225,F226,F227,F228,F229,F230,F231,F232,F233,F234,F235,F236,F237,F238,F239,F240,F241,F242,F243,F244,F245,F246
4736,0,11,0,0,39,6,7,2,11,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,21,0,1,17,46,0,0,0,0,0,22,0,0,0,0,0,23,3,101,0,0,,1,0,0,4,0,1,0,0,0,30,0,0,1,17,0,0,0,0,0,0,0,0,0,0,18,53,1,lvyou,M,32,,,0,,无等级,0,11.003,0,-15.64,0,3.183,4.754,0,0.18,0,4.844,2200,500,0,2700,268.32,771.6,1039.92,0,0,0,0,0,5,4,0,1,5,7,5,12,0,0,0,0,0,0,1,2200,1000,0,3200,377.22,771.6,1148.82,0,0,0,0,0,5,4,0,2,6,9,5,14,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848.48,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
5284,0,1,0,0,40,14,26,23,1,2,0,0,24,0,0,0,0,0,0,1,0,6,9,0,22,0,0,6,8,9,0,0,0,0,43,1,3,0,1,0,11,6,126,11,0,9,0,0,0,0,0,0,0,9,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,54,1,tielu,M,26,,,0,,无等级,0,0,0,0,0,0,0,0,0,148.099,148.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
5780,0,8,0,0,44,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,29,1,0,0,0,0,0,0,0,25,0,0,0,0,0,159,0,0,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,20,2,lvyou,M,35,,0,0,,无等级,0,11.055,0,0,98.908,109.963,74.154,0,0,4074.643,4148.797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
7540,0,19,0,0,46,14,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,10,11,1,0,0,0,0,38,3,21,2,1,5,20,10,159,2,0,,2,0,0,0,0,12,0,0,0,1,0,0,0,21,1,1,0,1,1,0,0,1,0,0,49,34,2,lvyou,M,38,,,0,,无等级,0,0.102,0,0,0,0.102,0.502,0,0.26,0,0.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1,0,0,0,9,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,25,0,6,0,30,0,0,12,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,26,2,tielu,F,35,,2,0,,无等级,0,2.222,0,6.18,0,5.312,174.698,0,106.14,114.878,342.646,0,0,0,0,5825.73,0,5825.73,0,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,19071.77,0,19071.77,0,17032,0,0,17032,0,0,0,0,0,110,0,110,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,2,33294.1,10,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
2458,0,5,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,11,36,0,0,0,0,0,6,0,0,0,0,0,2,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,11,2,JYY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6203,0,6,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,4,50,1,0,1,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,2,JYY,F,26,,2,0,,无等级,0,0.004,0,0,7.503,7.507,0.041,0,0,1.278,1.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
757,0,11,0,0,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,31,7,0,0,0,0,0,0,0,0,0,10,0,7,7,118,20,0,,4,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,16,2,lvyou,M,29,,0,0,,无等级,0,25.238,0,0.26,0,25.368,258.404,0,40.42,0,278.614,0,0,0,0,209.7,0,209.7,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,200,0,200,209.7,0,209.7,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1616,0,5,0,0,35,15,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,0,17,1,4,34,0,0,0,0,0,5,0,0,0,29,0,25,0,32,0,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,31,2,xchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5980,0,3,0,0,4,6,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,13,0,0,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,22,2,feiji,M,30,,,0,,无等级,0,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
7201,0,10,0,1,5,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,2,0,20,0,0,0,0,0,0,0,20,0,1,1,18,16,103,0,0,,0,0,0,0,15,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,7,0,0,25,93,1,lvyou,F,31,,1,0,,无等级,0,1.357,0,73.8,0,38.257,14.949,0,169.18,0,99.539,655.54,0,0,655.54,4954,232.06,5186.06,0,0,0,0,0,0,8,0,0,8,20,4,24,0,0,0,0,0,0,0,655.54,0,0,655.54,20179.01,232.06,20411.07,0,0,0,0,0,0,8,0,0,8,63,4,67,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2998.7,1,17064.79,12,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,,,,,,,,,,,
4967,0,0,0,0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,14,0,0,0,0,0,1,1,0,1,0,8,0,93,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,2,JIUDIAN,M,29,,0,0,,无等级,0,0.003,0,0,0,0.003,0.033,0,0,0,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,0,0,0,0,3,0,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,12,0,0,0,0,0,0,0,0,0,3,0,28,2,90,0,0,2,0,0,0,1,0,6,0,0,0,13,0,0,0,2,1,0,0,0,4,0,0,1,0,0,12,23,2,feiji,M,29,,0,0,,无等级,0,10.699,0,3.9,0,12.649,86.276,0,-12.42,0,80.066,500,700,0,1200,719.53,333.7,1053.23,0,0,0,0,0,4,2,0,3,5,15,3,18,0,0,0,0,0,0,2,1000,2000,0,3000,1619.17,424.3,2043.47,0,0,0,0,0,8,4,0,9,13,29,5,34,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
293,1,4,0,0,37,39,8,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,9,9,0,0,0,0,0,1,0,1,1,5,0,7,9,107,2,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,0,0,1,0,0,45,28,2,xchen,M,36,,0,0,,无等级,0,0.39,0,3.1,0,1.94,103.86,0,11.62,0,109.67,3000,0,0,3000,10300,0,10300,0,0,0,0,0,0,1,0,0,1,4,0,4,0,0,0,0,0,0,0,3000,0,0,3000,23500,0,23500,0,0,0,0,0,0,1,0,0,1,9,0,9,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3308.78,1,52616.18,18,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
3718,0,10,0,0,20,0,2,2,0,0,4,0,3,0,0,0,0,0,0,0,0,16,3,32,13,0,0,2,17,1,0,0,0,0,17,0,13,1,53,2,18,16,161,0,0,,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,6,0,2,51,98,2,lvyou,M,39,,2,0,,平衡,0,0.055,0,8.44,2.846,7.121,41.26,0,309.88,-79.096,117.104,0,0,0,0,8440,0,8440,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1000,0,0,1000,27690,0,27690,0,20000,0,0,20000,0,1,0,0,1,8,0,8,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,
5449,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,6,0,2,16,1,0,0,0,0,0,0,0,0,16,1,12,10,147,2,0,12,0,0,0,2,0,0,0,0,0,4,2,0,0,17,0,1,0,0,0,0,1,4,0,0,40,78,2,xchen,F,33,,0,0,,无等级,0,0,0,0,-23.099,-23.099,0,0,0,249.274,249.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
9217,0,1,0,0,27,2,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,18,0,0,0,0,0,0,0,0,0,17,0,1,0,169,2,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,67,1,feiji,F,45,,0,0,,无等级,0,0.184,0,0,0,0.184,24.92,0,57.56,0,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1079,0,9,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,5,4,3,13,2,0,,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,2,lvyou,M,39,,0,0,,无等级,0,0.045,0,0,0,0.045,0.48,0,0,227.778,228.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
1581,0,11,0,2,24,8,5,1,4,0,2,0,2,0,0,0,0,0,0,0,0,2,5,2,3,1,4,6,3,0,0,0,0,0,1,0,2,0,1,0,10,2,49,21,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,18,2,xchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,9,2,0,0,0,0,0,0,6,0,1,1,2,11,4,103,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,tielu,M,43,,,0,,无等级,0,16.774,0,-14.4,0,9.574,112.586,0,-61.14,0,82.016,3000,0,0,3000,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,11000,0,0,11000,3999,982.5,4981.5,0,0,0,0,0,0,6,0,0,6,1,2,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42298.28,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
92,1,0,0,0,1,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,30,19,0,0,0,0,0,5,0,0,0,30,0,11,5,103,0,0,1,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0,0,0,7,2,0,0,0,0,0,46,42,2,tielu,M,29,1,12,0,,无等级,1,5.768,196.08,0,0,201.848,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
4514,0,1,0,0,56,1,10,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,3,1,0,1,92,1,1,3,190,97,0,3,0,0,0,0,6,0,0,0,0,13,2,0,0,3,0,0,0,0,0,0,0,8,0,0,11,115,2,feiji,M,75,,,0,,无等级,0,4.388,0,0,0,4.388,20.634,0,0,0,20.634,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10076.4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
8131,0,94,0,4,257,78,64,49,49,14,5,0,58,0,0,0,0,1,0,0,0,15,52,126,63,13,23,75,80,47,0,0,0,0,111,50,46,9,214,193,98,65,782,237,1,,4,0,0,33,17,31,24,17,14,46,21,0,14,102,0,14,20,18,12,23,4,30,3,39,256,397,1,lvyou,M,27,,1,0,,无等级,0,4.369,0,-17.48,0,-4.371,49.114,0,-61.22,0,18.504,5000,0,0,5000,3527.12,2403,5930.12,0,0,0,0,0,0,5,0,0,5,30,5,35,0,0,0,0,0,0,0,11600,0,0,11600,14653.74,4815.1,19468.84,0,0,0,0,0,0,13,0,0,13,63,9,72,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10133.34,2,61789.86,15,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
8832,0,9,0,0,34,32,9,2,15,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,36,2,14,33,1,0,0,0,0,0,0,0,0,0,20,5,1,77,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,39,2,tielu,M,27,,,0,,无等级,0,0,0,0,24.849,24.849,0,0,0,130.153,130.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,
4049,0,8,0,0,45,33,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,7,1,0,0,0,0,0,1,1,0,0,0,0,18,29,128,0,0,39,0,0,0,0,0,0,0,0,0,9,0,0,5,2,0,0,0,0,20,0,0,0,0,0,34,66,2,xchen,F,35,,,0,,无等级,0,0.152,0,0,254.181,254.333,1.654,0,0,4114.199,4115.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,
8217,0,10,0,0,56,0,37,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,1,1,0,15,7,0,0,0,0,0,0,2,0,0,41,0,21,10,136,0,0,,0,0,0,2,0,0,0,0,0,4,0,0,3,21,0,0,0,0,3,0,0,0,0,0,14,40,1,lvyou,M,40,,2,0,,无等级,0,42.109,0,0,0,42.109,1191.74,0,887.884,0,1635.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
761,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,25,0,0,0,0,0,0,0,0,10,0,0,0,1,0,97,0,0,2,0,0,0,1,0,0,14,0,0,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0,33,4,2,feiji,F,42,,2,0,,无等级,0,1.25,0,-14.4,0,-5.95,9.584,0,-51.2,0,-16.016,1800,0,0,1800,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4300,0,0,4300,0,292.3,292.3,0,0,0,0,0,0,5,0,0,5,0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7194.73,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
894,0,16,0,0,26,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,1,0,0,2,3,5,0,0,0,0,0,0,0,0,0,1,5,13,31,20,0,0,,1,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,2,0,0,4,13,2,lvyou,M,34,,2,0,,无等级,0,0,0,0,88.02,88.02,0,0,0,-440.889,-440.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
6119,0,0,0,0,1,4,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,38,64,0,0,0,0,0,1,0,0,0,0,0,7,15,125,7,0,2,0,0,0,1,0,1,0,0,0,15,21,25,0,7,1,1,0,20,0,0,0,0,0,0,45,99,2,feiji,F,34,,2,0,,稳健,0,1.642,0,1.368,0,2.326,202.628,0,3197.374,0,1801.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
9405,0,3,3,0,7,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,2,2,21,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,2,JIUDIAN,M,32,,1,0,,平衡,1,174.905,0,144.506,0,247.158,2738.04,0,14396.424,0,9936.252,0,0,0,0,52482.9,0,52482.9,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,1800,10000,0,11800,143203.19,0,143203.19,0,0,0,0,0,0,3,0,1,4,47,0,47,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000,2,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
1772,0,3,0,0,30,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,26,12,0,0,0,0,20,1,0,1,28,0,7,0,179,3,0,0,0,0,0,4,0,2,0,0,0,8,0,0,0,3,0,4,0,0,0,0,0,13,0,0,44,104,1,feiji,M,49,,2,0,,无等级,0,16.32,0,9.38,0,21.01,60.892,0,26.22,0,74.002,0,0,0,0,8593.33,50,8643.33,0,0,0,0,0,0,0,0,0,0,17,1,18,0,0,0,0,0,0,0,0,0,0,0,14392.43,50,14442.43,0,0,0,-1,-1,0,0,0,0,0,43,1,44,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4955,1,31009.76,6,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
7712,0,5,0,0,27,17,3,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,12,0,4,37,18,46,0,0,0,0,18,3,2,0,0,47,8,7,223,7,0,2,0,0,0,8,0,0,0,0,0,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,55,150,2,tielu,M,41,,,0,,无等级,0,0,0,0,0,0,0,0,0,-2.163,-2.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
4170,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,quna,F,40,,,0,,无等级,0,0.006,0,0,0,0.006,0.066,0,0,0,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
